Borough,Line,Stop Name,Daytime Routes,Image coords,GTFS Stop ID,Station ID,Complex ID,Division,CBD,Structure,GTFS Latitude,GTFS Longitude,North Direction Label,South Direction Label,ADA,ADA Northbound,ADA Southbound,ADA Notes,Georeference
Bk,4th Av,Atlantic Av-Barclays Ctr,D N R,"3225,6172",R31,27,617,BMT,FALSE,Subway,40.683666,-73.97881,Manhattan,Southbound,1,1,1,,POINT (-73.97881 40.683666)
Bk,4th Av,Union St,R,"3225,6386",R32,28,28,BMT,FALSE,Subway,40.677316,-73.98311,Manhattan,Southbound,0,0,0,,POINT (-73.98311 40.677316)
Bk,4th Av,4 Av-9 St,R,"3221,6568",R33,29,608,BMT,FALSE,Subway,40.670847,-73.988302,Manhattan,Southbound,0,0,0,,POINT (-73.988302 40.670847)
Bk,4th Av,Prospect Av,R,"3224,6659",R34,30,30,BMT,FALSE,Subway,40.665414,-73.992872,Manhattan,Southbound,0,0,0,,POINT (-73.992872 40.665414)
Bk,4th Av,25 St,R,"3219,6755",R35,31,31,BMT,FALSE,Subway,40.660397,-73.998091,Manhattan,Southbound,0,0,0,,POINT (-73.998091 40.660397)
Bk,4th Av,36 St,D N R,"3223,6855",R36,32,32,BMT,FALSE,Subway,40.655144,-74.003549,Manhattan,Southbound,0,0,0,,POINT (-74.003549 40.655144)
Bk,4th Av,45 St,R,"3221,6963",R39,33,33,BMT,FALSE,Subway,40.648939,-74.010006,Manhattan,Southbound,0,0,0,,POINT (-74.010006 40.648939)
Bk,4th Av,53 St,R,"3220,7081",R40,34,34,BMT,FALSE,Subway,40.645069,-74.014034,Manhattan,Southbound,0,0,0,,POINT (-74.014034 40.645069)
Bk,4th Av,59 St,N R,"3224,7200",R41,35,35,BMT,FALSE,Subway,40.641362,-74.017881,Manhattan,Southbound,1,1,1,,POINT (-74.017881 40.641362)
Bk,4th Av,Bay Ridge Av,R,"3187,7309",R42,36,36,BMT,FALSE,Subway,40.634967,-74.023377,Manhattan,Bay Ridge,0,0,0,,POINT (-74.023377 40.634967)
Bk,4th Av,77 St,R,"3188,7428",R43,37,37,BMT,FALSE,Subway,40.629742,-74.02551,Manhattan,Bay Ridge,0,0,0,,POINT (-74.02551 40.629742)
Bk,4th Av,86 St,R,"3189,7543",R44,38,38,BMT,FALSE,Subway,40.622687,-74.028398,Manhattan,Bay Ridge,1,1,1,,POINT (-74.028398 40.622687)
Bk,4th Av,Bay Ridge-95 St,R,"3185,7654",R45,39,39,BMT,FALSE,Subway,40.616622,-74.030876,Manhattan,Last Stop,0,0,0,,POINT (-74.030876 40.616622)
Bk,6th Av - Culver,York St,F,"2804,5273",F18,235,235,IND,FALSE,Subway,40.701397,-73.986751,Manhattan,Southbound,0,0,0,,POINT (-73.986751 40.701397)
Bk,6th Av - Culver,Bergen St,F G,"2825,6444",F20,236,236,IND,FALSE,Subway,40.686145,-73.990862,Northbound,Southbound,0,0,0,,POINT (-73.990862 40.686145)
Bk,6th Av - Culver,Carroll St,F G,"2827,6525",F21,237,237,IND,FALSE,Subway,40.680303,-73.995048,Northbound,Southbound,0,0,0,,POINT (-73.995048 40.680303)
Bk,6th Av - Culver,Smith-9 Sts,F G,"2916,6593",F22,238,238,IND,FALSE,Viaduct,40.67358,-73.995959,Northbound,Southbound,0,0,0,,POINT (-73.995959 40.67358)
Bk,6th Av - Culver,4 Av-9 St,F G,"3147,6593",F23,239,608,IND,FALSE,Viaduct,40.670272,-73.989779,Northbound,Southbound,0,0,0,,POINT (-73.989779 40.670272)
Bk,6th Av - Culver,7 Av,F G,"3347,6594",F24,240,240,IND,FALSE,Subway,40.666271,-73.980305,Northbound,Southbound,1,1,1,,POINT (-73.980305 40.666271)
Bk,6th Av - Culver,15 St-Prospect Park,F G,"3561,6666",F25,241,241,IND,FALSE,Subway,40.660365,-73.979493,Northbound,Southbound,0,0,0,,POINT (-73.979493 40.660365)
Bk,6th Av - Culver,Fort Hamilton Pkwy,F G,"3665,6769",F26,242,242,IND,FALSE,Subway,40.650782,-73.975776,Northbound,Southbound,0,0,0,,POINT (-73.975776 40.650782)
Bk,6th Av - Culver,Church Av,F G,"3782,6879",F27,243,243,IND,FALSE,Subway,40.644041,-73.979678,Northbound,Southbound,1,1,1,,POINT (-73.979678 40.644041)
Bk,6th Av - Culver,Ditmas Av,F,"3833,6957",F29,244,244,IND,FALSE,Elevated,40.636119,-73.978172,Manhattan,Southbound,0,0,0,,POINT (-73.978172 40.636119)
Bk,6th Av - Culver,18 Av,F,"3899,7032",F30,245,245,IND,FALSE,Elevated,40.629755,-73.976971,Manhattan,Southbound,0,0,0,,POINT (-73.976971 40.629755)
Bk,6th Av - Culver,Avenue I,F,"3970,7100",F31,246,246,IND,FALSE,Elevated,40.625322,-73.976127,Manhattan,Southbound,0,0,0,,POINT (-73.976127 40.625322)
Bk,6th Av - Culver,Bay Pkwy,F,"4038,7166",F32,247,247,IND,FALSE,Elevated,40.620769,-73.975264,Manhattan,Southbound,0,0,0,,POINT (-73.975264 40.620769)
Bk,6th Av - Culver,Avenue N,F,"4103,7231",F33,248,248,IND,FALSE,Elevated,40.61514,-73.974197,Manhattan,Southbound,0,0,0,,POINT (-73.974197 40.61514)
Bk,6th Av - Culver,Avenue P,F,"4168,7302",F34,249,249,IND,FALSE,Elevated,40.608944,-73.973022,Manhattan,Southbound,0,0,0,,POINT (-73.973022 40.608944)
Bk,6th Av - Culver,Kings Hwy,F,"4237,7370",F35,250,250,IND,FALSE,Elevated,40.603217,-73.972361,Manhattan,Southbound,0,0,0,,POINT (-73.972361 40.603217)
Bk,6th Av - Culver,Avenue U,F,"4303,7429",F36,251,251,IND,FALSE,Elevated,40.596063,-73.973357,Manhattan,Coney Island,0,0,0,,POINT (-73.973357 40.596063)
Bk,6th Av - Culver,Avenue X,F,"4374,7506",F38,252,252,IND,FALSE,Elevated,40.58962,-73.97425,Manhattan,Coney Island,0,0,0,,POINT (-73.97425 40.58962)
Bk,6th Av - Culver,Neptune Av,F,"4439,7575",F39,253,253,IND,FALSE,Elevated,40.581011,-73.974574,Manhattan,Coney Island,0,0,0,,POINT (-73.974574 40.581011)
Bk,8th Av - Fulton St,High St,A C,"2747,5679",A40,173,173,IND,FALSE,Subway,40.699337,-73.990531,Manhattan,Outbound,0,0,0,,POINT (-73.990531 40.699337)
Bk,8th Av - Fulton St,Jay St-MetroTech,A C F,"2765,5890",A41,174,636,IND,FALSE,Subway,40.692338,-73.987342,Manhattan,Outbound,1,1,1,,POINT (-73.987342 40.692338)
Bk,8th Av - Fulton St,Hoyt-Schermerhorn Sts,A C G,"2901,6334",A42,175,175,IND,FALSE,Subway,40.688484,-73.985001,Westbound,Queens,0,0,0,,POINT (-73.985001 40.688484)
Bk,8th Av - Fulton St,Lafayette Av,C,"3504,5876",A43,176,176,IND,FALSE,Subway,40.686113,-73.973946,Manhattan,Outbound,0,0,0,,POINT (-73.973946 40.686113)
Bk,8th Av - Fulton St,Clinton-Washington Avs,C,"3824,5834",A44,177,177,IND,FALSE,Subway,40.683263,-73.965838,Manhattan,Outbound,0,0,0,,POINT (-73.965838 40.683263)
Bk,8th Av - Fulton St,Franklin Av,C,"3939,5737",A45,178,627,IND,FALSE,Subway,40.68138,-73.956848,Manhattan,Outbound,1,1,1,,POINT (-73.956848 40.68138)
Bk,8th Av - Fulton St,Nostrand Av,A C,"4049,5610",A46,179,179,IND,FALSE,Subway,40.680438,-73.950426,Manhattan,Outbound,0,0,0,,POINT (-73.950426 40.680438)
Bk,8th Av - Fulton St,Kingston-Throop Avs,C,"4181,5483",A47,180,180,IND,FALSE,Subway,40.679921,-73.940858,Manhattan,Outbound,0,0,0,,POINT (-73.940858 40.679921)
Bk,8th Av - Fulton St,Utica Av,A C,"4320,5347",A48,181,181,IND,FALSE,Subway,40.679364,-73.930729,Manhattan,Outbound,1,1,1,,POINT (-73.930729 40.679364)
Bk,8th Av - Fulton St,Ralph Av,C,"4417,5244",A49,182,182,IND,FALSE,Subway,40.678822,-73.920786,Manhattan,Outbound,0,0,0,,POINT (-73.920786 40.678822)
Bk,8th Av - Fulton St,Rockaway Av,C,"4520,5139",A50,183,183,IND,FALSE,Subway,40.67834,-73.911946,Manhattan,Outbound,0,0,0,,POINT (-73.911946 40.67834)
Bk,8th Av - Fulton St,Broadway Junction,A C,"4718,4946",A51,184,621,IND,FALSE,Subway,40.678334,-73.905316,Manhattan,Outbound,0,0,0,,POINT (-73.905316 40.678334)
Bk,8th Av - Fulton St,Euclid Av,A C,"5173,4767",A55,188,188,IND,FALSE,Subway,40.675377,-73.872106,Manhattan,Queens,1,1,1,,POINT (-73.872106 40.675377)
Bk,8th Av - Fulton St,Liberty Av,C,"4926,4914",A52,185,185,IND,FALSE,Subway,40.674542,-73.896548,Manhattan,Outbound,0,0,0,,POINT (-73.896548 40.674542)
Bk,8th Av - Fulton St,Shepherd Av,C,"5106,4820",A54,187,187,IND,FALSE,Subway,40.67413,-73.88075,Manhattan,Outbound,0,0,0,,POINT (-73.88075 40.67413)
Bk,8th Av - Fulton St,Van Siclen Av,C,"5036,4899",A53,186,186,IND,FALSE,Subway,40.67271,-73.890358,Manhattan,Outbound,0,0,0,,POINT (-73.890358 40.67271)
Bk,Broadway,Court St,R,"2630,5888",R28,24,620,BMT,FALSE,Subway,40.6941,-73.991777,Manhattan,Southbound,0,0,0,,POINT (-73.991777 40.6941)
Bk,Broadway,Jay St-MetroTech,R,"2841,5888",R29,25,636,BMT,FALSE,Subway,40.69218,-73.985942,Manhattan,Southbound,1,1,1,,POINT (-73.985942 40.69218)
Bk,Broadway - Brighton,DeKalb Av,B Q R,"3177,5856",R30,26,26,BMT,FALSE,Subway,40.690635,-73.981824,Manhattan,Southbound,1,1,1,,POINT (-73.981824 40.690635)
Bk,Broadway - Brighton,Atlantic Av-Barclays Ctr,B Q,"3430,6047",D24,40,617,BMT,FALSE,Subway,40.68446,-73.97689,Manhattan,Southbound,1,1,1,,POINT (-73.97689 40.68446)
Bk,Broadway - Brighton,7 Av,B Q,"3562,6178",D25,41,41,BMT,FALSE,Subway,40.67705,-73.972367,Manhattan,Southbound,0,0,0,,POINT (-73.972367 40.67705)
Bk,Broadway - Brighton,Prospect Park,B Q S,"3938,6551",D26,42,42,BMT,FALSE,Open Cut,40.661614,-73.962246,Northbound,Southbound,1,1,1,,POINT (-73.962246 40.661614)
Bk,Broadway - Brighton,Parkside Av,Q,"3995,6610",D27,43,43,BMT,FALSE,Open Cut,40.655292,-73.961495,Manhattan,Southbound,0,0,0,,POINT (-73.961495 40.655292)
Bk,Broadway - Brighton,Church Av,B Q,"4052,6669",D28,44,44,BMT,FALSE,Open Cut,40.650527,-73.962982,Manhattan,Southbound,0,0,0,,POINT (-73.962982 40.650527)
Bk,Broadway - Brighton,Beverley Rd,Q,"4116,6732",D29,45,45,BMT,FALSE,Open Cut,40.644031,-73.964492,Manhattan,Southbound,0,0,0,,POINT (-73.964492 40.644031)
Bk,Broadway - Brighton,Cortelyou Rd,Q,"4177,6793",D30,46,46,BMT,FALSE,Open Cut,40.640927,-73.963891,Manhattan,Southbound,0,0,0,,POINT (-73.963891 40.640927)
Bk,Broadway - Brighton,Newkirk Plaza,B Q,"4239,6850",D31,47,47,BMT,FALSE,Open Cut,40.635082,-73.962793,Manhattan,Southbound,0,0,0,,POINT (-73.962793 40.635082)
Bk,Broadway - Brighton,Avenue H,Q,"4293,6914",D32,48,48,BMT,FALSE,Open Cut,40.62927,-73.961639,Manhattan,Southbound,1,1,1,,POINT (-73.961639 40.62927)
Bk,Broadway - Brighton,Avenue J,Q,"4357,6976",D33,49,49,BMT,FALSE,Open Cut,40.625039,-73.960803,Manhattan,Southbound,0,0,0,,POINT (-73.960803 40.625039)
Bk,Broadway - Brighton,Avenue M,Q,"4415,7040",D34,50,50,BMT,FALSE,Open Cut,40.617618,-73.959399,Manhattan,Southbound,0,0,0,,POINT (-73.959399 40.617618)
Bk,Broadway - Brighton,Kings Hwy,B Q,"4475,7095",D35,51,51,BMT,FALSE,Open Cut,40.60867,-73.957734,Manhattan,Southbound,1,1,1,,POINT (-73.957734 40.60867)
Bk,Broadway - Brighton,Avenue U,Q,"4543,7161",D37,52,52,BMT,FALSE,Open Cut,40.5993,-73.955929,Manhattan,Southbound,0,0,0,,POINT (-73.955929 40.5993)
Bk,Broadway - Brighton,Neck Rd,Q,"4617,7237",D38,53,53,BMT,FALSE,Open Cut,40.595246,-73.955161,Manhattan,Southbound,0,0,0,,POINT (-73.955161 40.595246)
Bk,Broadway - Brighton,Sheepshead Bay,B Q,"4691,7311",D39,54,54,BMT,FALSE,Open Cut,40.586896,-73.954155,Manhattan,Southbound,0,0,0,,POINT (-73.954155 40.586896)
Bk,Broadway - Brighton,Brighton Beach,B Q,"4770,7391",D40,55,55,BMT,FALSE,Elevated,40.577621,-73.961376,Manhattan,Southbound,0,0,0,,POINT (-73.961376 40.577621)
Bk,Broadway - Brighton,Ocean Pkwy,Q,"4646,7574",D41,56,56,BMT,FALSE,Elevated,40.576312,-73.968501,Manhattan,Coney Island,0,0,0,,POINT (-73.968501 40.576312)
Bk,Broadway - Brighton,W 8 St-NY Aquarium,F Q,"4488,7700",D42,57,57,BMT,FALSE,Elevated,40.576127,-73.975939,Manhattan,Coney Island,0,0,0,,POINT (-73.975939 40.576127)
Bk,Canarsie,Bedford Av,L,"2612,4410",L08,120,120,BMT,FALSE,Subway,40.717304,-73.956872,Manhattan,Outbound,1,1,1,,POINT (-73.956872 40.717304)
Bk,Canarsie,Graham Av,L,"3003,4233",L11,122,122,BMT,FALSE,Subway,40.714565,-73.944053,Manhattan,Outbound,0,0,0,,POINT (-73.944053 40.714565)
Bk,Canarsie,Lorimer St,L,"2870,4353",L10,121,629,BMT,FALSE,Subway,40.714063,-73.950275,Manhattan,Outbound,1,1,1,,POINT (-73.950275 40.714063)
Bk,Canarsie,Grand St,L,"3108,4326",L12,123,123,BMT,FALSE,Subway,40.711926,-73.94067,Manhattan,Outbound,1,1,1,,POINT (-73.94067 40.711926)
Bk,Canarsie,Montrose Av,L,"3233,4408",L13,124,124,BMT,FALSE,Subway,40.707739,-73.93985,Manhattan,Outbound,0,0,0,,POINT (-73.93985 40.707739)
Bk,Canarsie,Jefferson St,L,"3613,4407",L15,126,126,BMT,FALSE,Subway,40.706607,-73.922913,Manhattan,Outbound,0,0,0,,POINT (-73.922913 40.706607)
Bk,Canarsie,Morgan Av,L,"3445,4406",L14,125,125,BMT,FALSE,Subway,40.706152,-73.933147,Manhattan,Outbound,0,0,0,,POINT (-73.933147 40.706152)
Bk,Canarsie,DeKalb Av,L,"3796,4399",L16,127,127,BMT,FALSE,Subway,40.703811,-73.918425,Manhattan,Outbound,0,0,0,,POINT (-73.918425 40.703811)
Bk,Canarsie,Myrtle-Wyckoff Avs,L,"3968,4406",L17,128,630,BMT,FALSE,Subway,40.699814,-73.911586,Manhattan,Outbound,1,1,1,,POINT (-73.911586 40.699814)
Bk,Canarsie,Wilson Av,L,"4343,4517",L20,130,130,BMT,FALSE,Subway,40.688764,-73.904046,Manhattan,Outbound,2,1,0,Manhattan-bound only,POINT (-73.904046 40.688764)
Bk,Canarsie,Bushwick Av-Aberdeen St,L,"4490,4659",L21,131,131,BMT,FALSE,Subway,40.682829,-73.905249,Manhattan,Outbound,0,0,0,,POINT (-73.905249 40.682829)
Bk,Canarsie,Broadway Junction,L,"4680,4844",L22,132,621,BMT,FALSE,Elevated,40.678856,-73.90324,Manhattan,Outbound,0,0,0,,POINT (-73.90324 40.678856)
Bk,Canarsie,Atlantic Av,L,"4911,5084",L24,133,133,BMT,FALSE,Elevated,40.675345,-73.903097,Manhattan,Canarsie,0,0,0,,POINT (-73.903097 40.675345)
Bk,Canarsie,Sutter Av,L,"5075,5248",L25,134,134,BMT,FALSE,Elevated,40.669367,-73.901975,Manhattan,Canarsie,0,0,0,,POINT (-73.901975 40.669367)
Bk,Canarsie,Livonia Av,L,"5244,5415",L26,135,135,BMT,FALSE,Elevated,40.664038,-73.900571,Manhattan,Canarsie,1,1,1,,POINT (-73.900571 40.664038)
Bk,Canarsie,New Lots Av,L,"5371,5540",L27,136,136,BMT,FALSE,Elevated,40.658733,-73.899232,Manhattan,Canarsie,0,0,0,,POINT (-73.899232 40.658733)
Bk,Canarsie,East 105 St,L,"5393,5702",L28,137,137,BMT,FALSE,At Grade,40.650573,-73.899485,Manhattan,Canarsie,0,0,0,,POINT (-73.899485 40.650573)
Bk,Canarsie,Canarsie-Rockaway Pkwy,L,"5393,5867",L29,138,138,BMT,FALSE,At Grade,40.646654,-73.90185,Manhattan,Last Stop,1,1,1,,POINT (-73.90185 40.646654)
Bk,Clark St,Clark St,2 3,"2564,5794",231,334,334,IRT,FALSE,Subway,40.697466,-73.993086,Manhattan,Outbound,0,0,0,,POINT (-73.993086 40.697466)
Bk,Clark St,Borough Hall,2 3,"2630,6112",232,335,620,IRT,FALSE,Subway,40.693219,-73.989998,Manhattan,Outbound,1,1,1,,POINT (-73.989998 40.693219)
Bk,Crosstown,Greenpoint Av,G,"2618,4051",G26,283,283,IND,FALSE,Subway,40.731352,-73.954449,Queens,Southbound,1,1,1,,POINT (-73.954449 40.731352)
Bk,Crosstown,Nassau Av,G,"2639,4207",G28,284,284,IND,FALSE,Subway,40.724635,-73.951277,Queens,Southbound,0,0,0,,POINT (-73.951277 40.724635)
Bk,Crosstown,Metropolitan Av,G,"2873,4442",G29,285,629,IND,FALSE,Subway,40.712792,-73.951418,Queens,Southbound,1,1,1,,POINT (-73.951418 40.712792)
Bk,Crosstown,Broadway,G,"3158,4729",G30,286,286,IND,FALSE,Subway,40.706092,-73.950308,Queens,Southbound,0,0,0,,POINT (-73.950308 40.706092)
Bk,Crosstown,Flushing Av,G,"3436,5061",G31,287,287,IND,FALSE,Subway,40.700377,-73.950234,Queens,Southbound,0,0,0,,POINT (-73.950234 40.700377)
Bk,Crosstown,Myrtle-Willoughby Avs,G,"3438,5186",G32,288,288,IND,FALSE,Subway,40.694568,-73.949046,Queens,Southbound,0,0,0,,POINT (-73.949046 40.694568)
Bk,Crosstown,Bedford-Nostrand Avs,G,"3440,5308",G33,289,289,IND,FALSE,Subway,40.689627,-73.953522,Queens,Southbound,0,0,0,,POINT (-73.953522 40.689627)
